Age,Workclass,Final Weight,EducationNum,Occupation,Capital Gain,capital loss,Hours per Week,Native Country,Income
55, Self-emp-not-inc,147098,5, Craft-repair,0,0,50, United-States,0
43, Private,152958,13, Exec-managerial,7298,0,40, United-States,1
34, Private,134737,13, Sales,0,0,40, United-States,1
17, ?,250541,7, ?,0,0,8, United-States,0
28, Private,142264,5, Machine-op-inspct,0,0,50, Dominican-Republic,0
48, Private,97863,13, Prof-specialty,0,0,45, Italy,1
26, Private,157028,14, Prof-specialty,0,0,55, United-States,1
33, Local-gov,147921,9, Other-service,0,0,40, United-States,0
36, State-gov,212143,13, Adm-clerical,0,0,20, United-States,1
42, Private,209392,9, Protective-serv,0,0,35, United-States,0
64, State-gov,216160,16, Prof-specialty,0,0,50, Columbia,1
47, Self-emp-inc,156728,9, Sales,0,0,55, United-States,0
19, ?,166018,10, ?,0,0,40, United-States,0
29, Private,413227,13, Other-service,0,0,35, United-States,0
17, Private,27415,7, Handlers-cleaners,0,0,20, United-States,0
25, Private,114150,9, Handlers-cleaners,0,0,40, United-States,0
56, Private,367200,9, Craft-repair,0,0,40, United-States,0
69, Local-gov,660461,9, Adm-clerical,0,0,20, United-States,0
57, Private,142791,4, Sales,0,1602,3, United-States,0
18, Private,83492,4, Machine-op-inspct,0,0,40, United-States,0
20, Private,304710,10, Sales,0,0,20, United-States,0
65, Self-emp-not-inc,139960,9, Farming-fishing,10605,0,60, United-States,1
50, Self-emp-not-inc,341797,15, Prof-specialty,0,0,50, United-States,1
18, Private,205218,10, Other-service,0,0,20, United-States,0
35, Private,177121,9, Other-service,0,0,35, United-States,0
74, State-gov,236012,4, Handlers-cleaners,0,0,20, United-States,0
18, Private,225859,10, Transport-moving,2907,0,30, United-States,0
40, Private,96509,10, Prof-specialty,0,0,40, United-States,1
29, Private,144556,9, Machine-op-inspct,0,0,45, United-States,0
69, ?,199591,15, ?,0,0,25, ?,0
23, Private,190273,13, Prof-specialty,0,0,40, United-States,0
63, ?,54851,9, ?,0,0,40, United-States,0
27, Private,347513,10, Adm-clerical,0,0,40, United-States,0
22, State-gov,477505,12, Adm-clerical,0,0,40, United-States,0
35, Private,99357,14, Prof-specialty,15024,0,50, United-States,1
31, ?,99483,9, ?,0,0,40, United-States,0
38, Private,76878,7, Craft-repair,5178,0,40, United-States,1
41, Private,49156,9, Craft-repair,0,0,40, United-States,0
37, Private,205339,10, Tech-support,0,0,40, United-States,1
61, Private,96660,10, Adm-clerical,15024,0,34, United-States,1
54, Private,175594,9, Craft-repair,0,0,40, United-States,0
50, Self-emp-not-inc,198581,15, Prof-specialty,0,0,50, United-States,1
18, Private,199039,8, Sales,594,0,14, United-States,0
23, ?,190650,13, ?,0,0,35, United-States,0
22, Private,99829,10, Machine-op-inspct,0,0,30, United-States,0
43, Private,188436,11, Prof-specialty,0,0,48, United-States,0
73, Self-emp-inc,191540,13, Sales,0,0,50, United-States,1
36, Private,272090,13, Prof-specialty,0,0,45, El-Salvador,0
66, Self-emp-not-inc,212456,9, Craft-repair,0,0,20, United-States,0
23, Private,229826,9, Machine-op-inspct,0,0,40, United-States,0
35, Private,208106,9, Sales,0,0,40, Ecuador,0
27, Private,133425,9, Exec-managerial,0,0,50, United-States,0
53, Private,110977,14, Exec-managerial,0,1902,50, United-States,1
22, Private,215546,12, Exec-managerial,0,0,55, United-States,0
47, Private,102308,14, Sales,0,0,40, United-States,1
48, Private,349151,9, Craft-repair,0,0,40, United-States,0
32, Self-emp-not-inc,134737,13, Machine-op-inspct,0,0,70, United-States,1
23, Private,183327,9, Craft-repair,0,1594,20, United-States,0
23, Private,388811,9, Adm-clerical,0,0,40, United-States,0
45, Private,260490,14, Exec-managerial,0,0,50, United-States,1
56, Private,229525,5, Transport-moving,0,0,40, United-States,0
39, Private,113481,13, Exec-managerial,0,0,45, United-States,1
62, Private,122033,9, Adm-clerical,0,0,38, United-States,0
35, Private,246829,9, Exec-managerial,0,0,40, United-States,0
25, Private,64671,9, Handlers-cleaners,0,0,40, Philippines,0
51, Private,120914,4, Craft-repair,2961,0,40, United-States,0
31, Private,259705,9, Farming-fishing,0,0,40, United-States,0
18, ?,126154,10, ?,0,0,40, United-States,0
50, Self-emp-inc,156623,15, Prof-specialty,7688,0,50, Philippines,1
31, Self-emp-not-inc,369648,12, Craft-repair,0,0,50, United-States,1
33, Local-gov,190290,11, Protective-serv,0,0,56, United-States,0
34, Private,120461,10, Adm-clerical,0,0,50, United-States,0
33, Private,123920,10, Exec-managerial,0,0,40, United-States,0
27, Private,277760,9, Exec-managerial,0,0,40, United-States,0
17, ?,41643,7, ?,0,0,15, United-States,0
37, Private,110713,9, Sales,0,0,50, United-States,1
39, Private,356838,9, Farming-fishing,0,0,12, United-States,0
74, Self-emp-not-inc,104001,9, Sales,0,0,40, United-States,1
22, Private,433669,12, Handlers-cleaners,0,0,36, ?,0
62, Private,88055,13, Machine-op-inspct,0,0,40, United-States,0
28, Private,339372,13, Adm-clerical,0,1408,40, United-States,0
35, Federal-gov,226916,13, Adm-clerical,0,0,40, United-States,1
18, Private,128538,7, Sales,0,0,25, United-States,0
49, Private,187370,14, Exec-managerial,15024,0,50, United-States,1
40, Private,289403,13, Adm-clerical,0,0,35, United-States,0
29, Private,115677,13, Prof-specialty,0,0,40, United-States,0
19, Private,227491,9, Sales,0,0,40, United-States,0
34, Private,188798,13, Prof-specialty,0,0,40, United-States,0
53, Private,295520,5, Sales,0,0,25, United-States,0
42, Private,184857,9, Craft-repair,0,0,16, United-States,0
34, Federal-gov,199934,10, Adm-clerical,0,0,40, United-States,1
47, Federal-gov,224559,9, Transport-moving,0,0,40, United-States,1
27, Private,267147,9, Sales,0,0,40, United-States,0
30, Private,87469,9, Other-service,0,0,40, United-States,0
30, Private,87054,9, Craft-repair,0,0,50, United-States,0
21, Private,170800,9, Sales,0,0,30, United-States,0
42, State-gov,105804,7, Farming-fishing,0,0,40, United-States,0
44, Private,203897,13, Adm-clerical,0,0,40, Cuba,0
71, Self-emp-inc,38822,14, Exec-managerial,99999,0,40, United-States,1
77, Local-gov,144608,9, Exec-managerial,0,0,6, United-States,0
29, Private,308944,9, Craft-repair,0,0,40, United-States,0
51, Private,172046,14, Exec-managerial,0,1977,50, United-States,1
27, Local-gov,170504,13, Transport-moving,0,0,40, United-States,0
41, Self-emp-not-inc,186909,14, Sales,0,1902,35, United-States,1
29, Private,183887,13, Adm-clerical,0,0,40, United-States,0
48, Private,140782,14, Exec-managerial,0,1902,38, United-States,1
31, Private,154227,9, Craft-repair,0,0,43, United-States,1
47, ?,174525,9, ?,3942,0,40, ?,0
31, Private,595000,9, Handlers-cleaners,0,0,35, United-States,0
45, Private,230979,10, Adm-clerical,0,0,40, United-States,0
24, Private,427686,2, Handlers-cleaners,0,0,40, Mexico,0
30, Private,175856,14, Prof-specialty,0,0,38, United-States,0
33, Local-gov,100734,9, Tech-support,0,0,55, United-States,0
61, ?,232618,15, ?,0,0,40, United-States,1
26, Private,138152,8, Craft-repair,0,0,48, Guatemala,0
35, Private,178322,11, Sales,0,0,50, Germany,1
50, Self-emp-not-inc,124793,10, Craft-repair,0,0,55, United-States,0
35, Private,269300,9, Other-service,0,0,40, United-States,0
62, Federal-gov,177295,9, Adm-clerical,0,0,40, United-States,0
18, Private,400616,10, Adm-clerical,0,0,40, United-States,0
43, Private,186188,10, Adm-clerical,0,0,40, United-States,0
52, Private,150812,10, Adm-clerical,0,0,35, United-States,0
36, Private,187098,9, Adm-clerical,0,0,40, United-States,0
38, Local-gov,227154,13, Craft-repair,0,0,40, Philippines,0
32, Self-emp-not-inc,116508,10, Farming-fishing,0,0,50, United-States,1
19, Private,205830,9, Other-service,0,0,40, El-Salvador,0
64, Private,98586,16, Prof-specialty,0,0,60, United-States,1
42, Private,71458,10, Exec-managerial,0,0,50, United-States,0
32, Private,153078,13, Other-service,0,0,40, South,0
43, Private,96249,9, Machine-op-inspct,0,0,42, United-States,1
30, Private,158420,13, Machine-op-inspct,0,0,25, United-States,0
61, State-gov,159908,7, Other-service,0,0,32, United-States,1
28, Private,120135,11, Sales,0,0,40, United-States,0
53, Private,123011,9, Transport-moving,0,0,40, United-States,1
22, Private,112137,10, Prof-specialty,0,0,20, South,0
20, Private,390817,3, Handlers-cleaners,0,0,25, Mexico,0
23, Private,200973,9, Adm-clerical,0,0,40, United-States,0
40, Private,221172,14, Exec-managerial,0,0,65, United-States,1
54, Private,171924,13, Tech-support,0,0,48, United-States,0
46, Private,224559,9, Transport-moving,0,0,40, United-States,0
19, ?,182590,6, ?,0,0,38, United-States,0
24, State-gov,165201,10, Adm-clerical,0,0,45, United-States,0
36, Federal-gov,89083,11, Tech-support,0,0,40, United-States,0
25, Private,206600,5, Machine-op-inspct,0,0,48, Mexico,0
19, Private,344414,10, Transport-moving,0,0,40, United-States,0
29, Private,49087,13, Prof-specialty,0,0,50, United-States,0
20, Private,299047,10, Other-service,0,0,20, United-States,0
21, Private,219137,6, Other-service,0,0,25, United-States,0
43, Private,197397,10, Prof-specialty,0,0,6, Puerto-Rico,0
20, State-gov,41103,10, Other-service,0,0,20, United-States,0
51, Private,178054,10, Sales,0,0,40, ?,1
27, Private,221912,9, Handlers-cleaners,0,0,40, United-States,0
26, Private,224563,13, Adm-clerical,0,0,40, United-States,0
64, ?,143716,14, ?,0,0,2, United-States,0
42, Self-emp-not-inc,195897,9, Craft-repair,0,0,40, United-States,0
37, Private,208358,9, Craft-repair,0,0,40, United-States,1
29, Self-emp-not-inc,404998,11, Farming-fishing,0,0,90, United-States,0
31, Private,54929,10, Craft-repair,0,0,60, United-States,0
32, Private,34104,10, Exec-managerial,0,0,40, United-States,0
18, Private,137646,7, Other-service,0,0,15, United-States,0
18, Private,111476,7, Handlers-cleaners,0,0,40, United-States,0
43, Private,281422,12, Adm-clerical,0,0,45, United-States,0
43, Local-gov,105862,10, Adm-clerical,0,1902,40, United-States,1
41, Self-emp-not-inc,141327,14, Prof-specialty,0,0,35, United-States,0
34, Self-emp-not-inc,426431,13, Craft-repair,0,0,40, United-States,0
53, Local-gov,608184,9, Transport-moving,0,0,40, United-States,1
55, Self-emp-not-inc,349910,12, Sales,0,0,60, United-States,0
25, Private,52536,12, Tech-support,0,1594,25, United-States,0
21, Private,119704,10, Sales,0,0,35, United-States,0
32, Private,238944,9, Machine-op-inspct,0,0,40, United-States,0
33, Private,245777,9, Sales,0,0,40, United-States,0
39, Private,74194,9, Farming-fishing,0,0,40, United-States,0
76, Private,208843,4, Protective-serv,0,0,30, United-States,0
28, Private,111520,7, Machine-op-inspct,0,0,40, Nicaragua,0
38, Private,175360,6, Prof-specialty,0,2559,90, United-States,1
43, State-gov,41834,9, Transport-moving,0,0,38, United-States,1
34, Private,24529,9, Adm-clerical,0,0,15, United-States,0
31, Private,288983,10, Protective-serv,0,0,40, United-States,0
23, Private,257509,10, Sales,0,0,25, United-States,0
20, Private,203240,12, Adm-clerical,0,0,30, United-States,0
21, Private,305781,9, Handlers-cleaners,0,0,45, United-States,0
22, Private,162869,10, Sales,0,0,65, United-States,0
64, Private,169871,9, Transport-moving,0,0,45, United-States,0
49, State-gov,194895,13, Prof-specialty,0,0,40, United-States,0
48, Self-emp-not-inc,32825,9, Craft-repair,0,0,40, United-States,0
29, Private,183854,9, Sales,0,0,25, United-States,0
29, Private,120359,9, Adm-clerical,0,0,40, United-States,0
42, Private,197583,12, Exec-managerial,0,0,40, ?,1
38, Private,233194,9, Sales,0,0,40, United-States,1
28, Private,232782,10, Adm-clerical,0,0,40, United-States,0
59, Private,221336,6, Other-service,0,0,40, Philippines,0
21, Private,151158,10, Prof-specialty,0,0,25, United-States,0
35, Private,61518,9, Exec-managerial,0,0,35, United-States,0
17, Private,206998,7, Handlers-cleaners,0,0,10, United-States,0
41, Self-emp-not-inc,233130,9, Exec-managerial,0,0,45, Mexico,0
31, Local-gov,48520,12, Protective-serv,0,0,40, United-States,0
22, Private,200318,12, Adm-clerical,0,0,15, United-States,0
31, Private,78602,12, Other-service,0,0,40, United-States,0
41, Private,194710,9, Exec-managerial,0,0,40, United-States,0
62, Private,136314,10, Adm-clerical,0,0,40, United-States,0
76, Self-emp-inc,120796,5, Prof-specialty,0,0,40, United-States,0
33, Private,189368,10, Transport-moving,0,0,40, United-States,1
46, Private,208872,11, Prof-specialty,0,0,40, United-States,1
42, Private,176063,11, Exec-managerial,15024,0,55, United-States,1
41, Local-gov,52037,10, Adm-clerical,0,0,40, United-States,0
35, Private,328466,5, Other-service,0,0,40, Mexico,0
46, Private,53893,10, Tech-support,0,0,40, United-States,1
28, ?,190303,12, ?,0,0,40, United-States,0
23, Private,199908,7, Transport-moving,0,0,50, United-States,0
61, Local-gov,176753,9, Farming-fishing,0,0,48, United-States,0
21, Private,26410,9, Adm-clerical,0,0,40, United-States,0
47, Federal-gov,34845,13, Adm-clerical,0,0,45, Germany,1
53, Local-gov,181755,14, Prof-specialty,0,0,35, United-States,1
33, Self-emp-not-inc,202729,13, Craft-repair,0,0,40, United-States,1
22, Private,313873,7, Craft-repair,0,0,30, United-States,0
25, Private,173062,13, Handlers-cleaners,0,0,40, United-States,0
41, ?,152880,9, ?,0,0,28, United-States,0
33, Private,124187,7, Transport-moving,0,0,60, United-States,0
50, Private,185407,11, Tech-support,0,0,38, United-States,1
26, Private,250038,10, Adm-clerical,0,0,40, United-States,1
54, Private,87205,9, Other-service,0,0,15, United-States,0
25, Private,113436,10, Adm-clerical,0,0,15, United-States,0
43, Private,253759,9, Adm-clerical,0,0,45, United-States,0
46, Private,169180,11, Adm-clerical,0,0,40, United-States,0
19, ?,309284,10, ?,0,0,40, United-States,0
27, Private,118230,10, Adm-clerical,0,0,40, United-States,0
20, Private,166527,10, Adm-clerical,0,0,20, United-States,0
25, Private,476334,10, Craft-repair,0,0,40, United-States,0
31, Private,414525,8, Farming-fishing,0,0,60, United-States,0
51, Private,673764,11, Exec-managerial,0,0,50, United-States,1
32, Private,127610,13, Prof-specialty,0,1902,32, United-States,1
43, Private,193882,10, Sales,7688,0,40, United-States,1
27, Private,93021,9, Adm-clerical,0,0,40, United-States,0
30, Private,205152,13, Sales,0,0,40, United-States,0
49, Private,188823,9, Prof-specialty,0,0,42, United-States,0
90, Private,137018,9, Other-service,0,0,40, United-States,0
21, Private,89154,7, Other-service,0,0,42, El-Salvador,0
41, Private,97632,10, Sales,0,0,32, United-States,0
23, Private,419394,10, Sales,0,0,9, United-States,0
35, Private,376455,10, Exec-managerial,15024,0,60, United-States,1
58, Private,234481,6, Transport-moving,0,0,40, United-States,0
64, Private,256466,9, Tech-support,0,0,60, Philippines,1
42, Local-gov,193537,4, Other-service,0,0,35, Puerto-Rico,0
36, Private,36423,9, Transport-moving,0,0,25, United-States,1
43, Private,48882,9, Adm-clerical,0,0,40, United-States,0
46, Private,234690,9, Sales,0,0,40, United-States,0
25, Private,130302,9, Handlers-cleaners,0,0,40, United-States,0
31, Private,377374,10, Adm-clerical,0,0,40, Japan,0
21, Private,50411,9, Farming-fishing,0,0,40, United-States,0
46, Private,116635,13, Prof-specialty,0,0,36, United-States,0
33, Federal-gov,137059,10, Other-service,0,0,10, United-States,0
42, Private,210534,3, Adm-clerical,0,0,40, El-Salvador,0
34, State-gov,173730,14, Exec-managerial,0,0,38, United-States,0
27, Private,194690,5, Other-service,0,0,50, Mexico,0
47, Private,196707,15, Adm-clerical,0,0,40, United-States,0
42, Local-gov,227065,14, Prof-specialty,0,0,22, United-States,0
23, Private,50953,10, Tech-support,0,0,40, United-States,0
25, Private,50103,9, Sales,0,0,40, United-States,0
61, Private,159822,4, Craft-repair,7688,0,40, Poland,1
32, Private,206051,10, Adm-clerical,0,0,35, United-States,0
69, Private,370888,12, Adm-clerical,2964,0,6, Germany,0
35, Self-emp-inc,187046,14, Adm-clerical,0,0,50, United-States,0
27, Private,217379,10, Prof-specialty,0,0,40, United-States,0
48, Private,96359,13, Exec-managerial,0,0,60, Greece,1
36, Private,35309,13, Exec-managerial,0,0,40, United-States,0
46, Federal-gov,199725,11, Craft-repair,0,0,60, United-States,0
21, Private,27255,10, Adm-clerical,0,0,40, ?,0
56, Private,298695,4, Machine-op-inspct,0,0,48, United-States,0
71, Private,124959,9, Adm-clerical,0,0,40, United-States,0
45, Private,54744,10, Craft-repair,0,1848,40, United-States,1
48, Self-emp-inc,302612,14, Other-service,0,0,40, United-States,0
39, Private,367260,9, Exec-managerial,0,0,80, United-States,0
49, Self-emp-not-inc,163352,15, Prof-specialty,0,0,85, United-States,1
38, Federal-gov,95432,9, Adm-clerical,0,0,40, United-States,1
22, State-gov,334693,10, Adm-clerical,0,0,40, United-States,0
55, Private,56645,13, Farming-fishing,0,0,40, United-States,0
40, Private,239708,7, Transport-moving,0,0,55, United-States,0
32, Self-emp-not-inc,115066,9, Sales,0,0,60, United-States,1
39, Federal-gov,232036,10, Adm-clerical,0,0,40, United-States,1
19, Private,261259,9, Handlers-cleaners,0,0,20, United-States,0
38, Private,256864,9, Tech-support,0,0,50, United-States,1
29, Private,250819,10, Adm-clerical,0,0,40, United-States,0
44, Self-emp-not-inc,282722,15, Prof-specialty,99999,0,50, United-States,1
27, Private,150025,3, Handlers-cleaners,0,0,40, Guatemala,0
31, Self-emp-not-inc,325355,13, Exec-managerial,0,1902,40, United-States,1
72, ?,166253,9, ?,0,0,2, United-States,0
44, Private,215468,13, Machine-op-inspct,0,0,7, United-States,0
51, Self-emp-not-inc,136322,9, Farming-fishing,0,1579,40, United-States,0
54, Self-emp-inc,149650,9, Other-service,0,0,40, Canada,0
21, Private,199915,10, Other-service,0,0,40, United-States,0
20, Private,339588,9, Other-service,0,0,40, Peru,0
